spt_objectid,t,population
834,8,5761.81185879
834,9,5953.26226051
834,10,6151.07407374
835,1,2540.26633418
835,2,2628.49411348
835,3,2719.78619392
835,4,2814.24900391
835,5,2911.99266829
835,6,3013.13113672
835,7,3117.78231653
835,8,3226.06821018
835,9,3338.11505748
835,10,3454.05348275
836,1,1216.87050287
836,2,1262.38177387
836,3,1309.59517817
836,4,1358.57437597
836,5,1409.38540841
836,6,1462.09678659
836,7,1516.77958393
836,8,1573.507532
836,9,1632.35711998
836,10,1693.40769774
837,1,4546.52632992
837,2,4746.4756989
837,3,4955.21853947
837,4,5173.14157525
837,5,5400.64853739
837,6,5638.16091249
837,7,5886.11872354
837,8,6144.98134503
837,9,6415.2283541
837,10,6697.36041892
838,1,2611.97436087
838,2,2698.73815737
838,3,2788.38404817
838,4,2881.00776981
838,5,2976.708239
838,6,3075.58765825
838,7,3177.75162499
838,8,3283.30924433
838,9,3392.37324565
838,10,3505.06010291
839,1,2103.09923843
839,2,2197.23120055
839,3,2295.57638576
839,4,2398.32337241
839,5,2505.66917935
839,6,2617.81964375
839,7,2734.98981576
839,8,2857.40437092
839,9,2985.29804092
839,10,3118.91606377
840,1,3896.77572625
840,2,4078.66265396
840,3,4269.03938371
840,4,4468.30218771
840,5,4676.86583471
840,6,4895.1644533
840,7,5123.65243557
840,8,5362.80538294
840,9,5613.12109612
840,10,5875.12061131
841,1,1437.90572728
841,2,1501.50535987
841,3,1567.9180512
841,4,1637.26822492
841,5,1709.68580807
841,6,1785.30647441
841,7,1864.2718987
841,8,1946.73002204
841,9,2032.83532909
841,10,2122.74913748
842,1,5043.20223427
842,2,5231.15770789
842,3,5426.11810784
842,4,5628.34450121
842,5,5838.10768485
842,6,6055.68854796
842,7,6281.3784482
842,8,6515.47960186
842,9,6758.30548858
842,10,7010.18127107
843,1,3993.41460887
843,2,4177.98277137
843,3,4371.08132953
843,4,4573.10454228
843,5,4784.4648905
843,6,5005.59391914
843,7,5236.94311835
843,8,5478.98484534
843,9,5732.21328875
843,10,5997.14547771
844,1,4661.39973988
844,2,4854.47889522
844,3,5055.55555394
844,4,5264.96097947
844,5,5483.04015644
844,6,5710.15235903
844,7,5946.67174287
844,8,6192.98796143
844,9,6449.50680798
844,10,6716.65088407
845,1,4913.61944567
845,2,5118.43461032
845,3,5331.78711738
845,4,5554.03283022
845,5,5785.54244573
845,6,6026.70211259
845,7,6277.91407541
845,8,6539.5973456
845,9,6812.1884003
845,10,7096.14191039
846,1,1606.05927183
846,2,1685.8995978
846,3,1769.70894145
846,4,1857.68461036
846,5,1950.03372066
846,6,2046.9736846
846,7,2148.73272245
846,8,2255.55039972
846,9,2367.67819121
846,10,2485.380073
847,1,4515.48471498
847,2,4656.2233869
847,3,4801.34860313
847,4,4950.99708352
847,5,5105.30980922
847,6,5264.43215546
847,7,5428.51402856
847,8,5597.71000709
847,9,5772.17948753
847,10,5952.08683446
848,1,4417.92202042
848,2,4561.35428336
848,3,4709.44321837
848,4,4862.34000897
848,5,5020.20074699
848,6,5183.18659198
848,7,5351.46393565
848,8,5525.20457181
848,9,5704.58587173
848,10,5889.7909652
849,1,3884.82117041
849,2,4036.32937311
849,3,4193.74640262
849,4,4357.30270346
849,5,4527.23770749
849,6,4703.80018441
849,7,4887.24860599
849,8,5077.85152436
849,9,5275.88796524
849,10,5481.64783634
850,1,5185.2249733
850,2,5421.77011972
850,3,5669.10623598
850,4,5927.7255961
850,5,6198.14293119
850,6,6480.89645389
850,7,6776.54892963
850,8,7085.68879667
850,9,7408.93133726
850,10,7746.91990228
851,1,3022.25875057
851,2,3139.92710738
851,3,3262.17675367
851,4,3389.18605696
851,5,3521.1403293
851,6,3658.2320977
851,7,3800.66138497
851,8,3948.63600161
851,9,4102.37184897
851,10,4262.09323432
852,1,1357.66439553
852,2,1417.88662376
852,3,1480.78014307
852,4,1546.4634445
852,5,1615.06027507
852,6,1686.69987084
852,7,1761.51720046
852,8,1839.65321937
852,9,1921.25513543
852,10,2006.47668623
853,1,3997.28516589
853,2,4162.09656094
853,3,4333.70326701
853,4,4512.38546043
853,5,4698.43486943
853,6,4892.15525045
853,7,5093.86288405
853,8,5303.8870913
853,9,5522.57077146
853,10,5750.27096179
854,1,4177.23229411
854,2,4320.19550358
854,3,4468.05154108
854,4,4620.96786065
854,5,4779.11764733
854,6,4942.68001331
854,7,5111.84020081
854,8,5286.78979182
854,9,5467.72692512
854,10,5654.85652067
855,1,2615.96069314
855,2,2701.63851089
855,3,2790.12244436
855,4,2881.50439933
855,5,2975.87929166
855,6,3073.34514589
855,7,3174.00319704
855,8,3277.95799581
855,9,3385.3175171
855,10,3496.19327222
856,1,2444.2395322
856,2,2523.99953137
856,3,2606.36224497
856,4,2691.4126043
856,5,2779.23831216
856,6,2869.92993324
856,7,2963.58098753
856,8,3060.28804672
856,9,3160.15083384
856,10,3263.27232606
857,1,3933.77323384
857,2,4118.8639487
857,3,4312.6634962
857,4,4515.58164172
857,5,4728.04743077
857,6,4950.51009622
857,7,5183.44000808
857,8,5427.32966808
857,9,5682.69475101
857,10,5950.075195
858,1,3835.71897029
858,2,4010.01363289
858,3,4192.22822644
858,4,4382.72263176
858,5,4581.87308263
858,6,4790.07290884
858,7,5007.73331303
858,8,5235.28418288
858,9,5473.17494007
858,10,5721.87542801
859,1,1304.38594286
859,2,1353.55822429
859,3,1404.58418504
859,4,1457.53370448
859,5,1512.47929624
859,6,1569.49620754
859,7,1628.66252226
859,8,1690.05926786
859,9,1753.77052633
859,10,1819.88354936
860,1,2860.4818072
860,2,2989.53458872
860,3,3124.40968324
860,4,3265.36976878
860,5,3412.68937427
860,6,3566.65541422
860,7,3727.56774751
860,8,3895.73976137
860,9,4071.49898173
860,10,4255.1877111
861,1,4149.7633909
861,2,4297.61322696
861,3,4450.73073058
861,4,4609.30358086
861,5,4773.52614359
861,6,4943.59970955
861,7,5119.73274118
861,8,5302.14112816
861,9,5491.04845196
861,10,5686.68625994
862,1,3316.96670981
862,2,3455.48622927
862,3,3599.79044871
862,4,3750.12094242
862,5,3906.72937305
862,6,4069.87791289
862,7,4239.83968281
862,8,4416.89920942
862,9,4601.35290146
862,10,4793.50954593
863,1,3041.4015201
863,2,3162.43528427
863,3,3288.28563446
863,4,3419.14424861
863,5,3555.21043254
863,6,3696.69142352
863,7,3843.80270593
863,8,3996.76833942
863,9,4155.82130018
863,10,4321.20383577
864,1,3184.29169506
864,2,3338.72690129
864,3,3500.65207239
864,4,3670.43046473
864,5,3848.4429523
864,6,4035.0888811
864,7,4230.78696507
864,8,4435.97622536
864,9,4651.11697527
864,10,4876.69185285
865,1,3895.61950129
865,2,4038.27868515
865,3,4186.16210684
865,4,4339.46108009
865,5,4498.3739246
865,6,4663.10622266
865,7,4833.87108504
865,8,5010.88942671
865,9,5194.39025266
865,10,5384.61095411
866,1,1501.71423043
866,2,1562.81748433
866,3,1626.40696866
866,4,1692.58384568
866,5,1761.4533938
866,6,1833.12517513
866,7,1907.71320974
866,8,1985.33615707
866,9,2066.11750468
866,10,2150.18576474
867,1,2900.28976929
867,2,2996.67999496
867,3,3096.27371971
867,4,3199.17741084
867,5,3305.50107403
867,6,3415.358371
867,7,3528.86674096
867,8,3646.14752619
867,9,3767.32610172
867,10,3892.53200941
868,1,1661.19597169
868,2,1733.39953289
868,3,1808.74140789
868,4,1887.3580029
868,5,1969.39165298
868,6,2054.99087978
868,7,2144.31066039
868,8,2237.51270797
868,9,2334.7657645
868,10,2436.2459063
869,1,3059.54688669
869,2,3160.30626329
869,3,3264.38392601
869,4,3371.88915523
869,5,3482.93483024
869,6,3597.63754774
869,7,3716.11774431
869,8,3838.49982281
869,9,3964.91228307
869,10,4095.48785674
870,1,2402.22805861
870,2,2478.82287181
870,3,2557.85990334
870,4,2639.4170231
870,5,2723.57458388
870,6,2810.41550047
870,7,2900.02533143
870,8,2992.49236334
870,9,3087.90769776
870,10,3186.36534104
871,1,5134.65527809
871,2,5381.64621858
871,3,5640.51809778
871,4,5911.8424213
871,5,6196.2181857
871,6,6494.27320094
871,7,6806.66547634
871,8,7134.08467325
871,9,7477.25362765
871,10,7836.92994587
872,1,2851.59417861
872,2,2949.43393525
872,3,3050.63062748
872,4,3155.29943359
872,5,3263.55948371
872,6,3375.5339954
872,7,3491.35041385
872,8,3611.14055699
872,9,3735.04076549
872,10,3863.19205794
873,1,4742.6848464
873,2,4906.86290408
873,3,5076.72433214
873,4,5252.46587247
873,5,5434.29107758
873,6,5622.41054638
873,7,5817.04216809
873,8,6018.41137467
873,9,6226.75140185
873,10,6442.30355931
874,1,1173.70801895
874,2,1221.26818594
874,3,1270.75555241
874,4,1322.24821098
874,5,1375.82741868
874,6,1431.57772517
874,7,1489.58710619
874,8,1549.94710235
874,9,1612.75296363
874,10,1678.10379964
875,1,3398.40902078
875,2,3521.09264406
875,3,3648.20518431
875,4,3779.90652684
875,5,3916.36232881
875,6,4057.7442277
875,7,4204.23005714
875,8,4356.00407061
875,9,4513.25717321
875,10,4676.18716174
876,1,4821.30343848
876,2,5028.11309666
876,3,5243.79384858
876,4,5468.72621952
876,5,5703.30705738
876,6,5947.95023284
876,7,6203.08736957
876,8,6469.16860568
876,9,6746.66338799
876,10,7036.06130019
877,1,2656.5295215
877,2,2788.2849066
877,3,2926.57493826
877,4,3071.7237141
877,5,3224.07140593
877,6,3383.975057
877,7,3551.80941879
877,8,3727.96782922
877,9,3912.86313454
877,10,4106.92865686
878,1,4967.13743507
878,2,5171.3381469
878,3,5383.93361955
878,4,5605.2689645
878,5,5835.70348086
878,6,6075.61123869
878,7,6325.38168615
878,8,6585.42028178
878,9,6856.14915265
878,10,7138.00777962
879,1,1976.12018087
879,2,2071.64507652
879,3,2171.78760918
879,4,2276.77099367
879,5,2386.82923491
879,6,2502.20764954
879,7,2623.16341272
879,8,2749.96613135
879,9,2882.89844502
879,10,3022.25665602
880,1,1749.94644866
880,2,1822.80510308
880,3,1898.69721234
880,4,1977.7490737
880,5,2060.09224278
880,6,2145.86375248
880,7,2235.20634105
880,8,2328.2686896
880,9,2425.20566958
880,10,2526.17860045
881,1,4524.93622709
881,2,4692.88284649
881,3,4867.06293871
881,4,5047.70786406
881,5,5235.05756999
881,6,5429.36090978
881,7,5630.8759731
881,8,5839.87042882
881,9,6056.62188056
881,10,6281.41823542
882,1,4271.72208658
882,2,4473.54978794
882,3,4684.91332056
882,4,4906.26322754
882,5,5138.07133898
882,6,5380.83177767
882,7,5635.06201247
882,8,5901.30396125
882,9,6180.12514609
882,10,6472.11990302
883,1,4297.27963757
883,2,4487.63360474
883,3,4686.41956513
883,4,4894.0110256
883,5,5110.798038
883,6,5337.18793207
883,7,5573.60608077
883,8,5820.49669957
883,9,6078.32368107
883,10,6347.57146664
884,1,2651.88780176
884,2,2762.17946312
884,3,2877.05814003
884,4,2996.71460585
884,5,3121.34756819
884,6,3251.16399887
884,7,3386.37947766
884,8,3527.21855025
884,9,3673.91510115
884,10,3826.71274212
885,1,5123.90829359
885,2,5348.22493403
885,3,5582.36180392
885,4,5826.74881747
885,5,6081.83470982
885,6,6348.08786106
885,7,6625.99715619
885,8,6916.07288285
885,9,7218.84766827
885,10,7534.87745724
886,1,2068.47145561
886,2,2166.36666465
886,3,2268.89499151
886,4,2376.27570922
886,5,2488.73846845
886,6,2606.5237886
886,7,2729.8835722
886,8,2859.08164366
886,9,2994.39431351
886,10,3136.11096929
887,1,3648.39079552
887,2,3781.46460138
887,3,3919.39222877
887,4,4062.35071917
887,5,4210.5235716
887,6,4364.10097811
887,7,4523.28006797
887,8,4688.26516067
887,9,4859.26802817
887,10,5036.50816675
888,1,2824.28614822
888,2,2953.19964719
888,3,3087.99735524
888,4,3228.94785492
888,5,3376.33198815
888,6,3530.44341575
888,7,3691.58920259
888,8,3860.09042941
888,9,4036.28283253
888,10,4220.51747287
889,1,1485.96811717
889,2,1550.63289695
889,3,1618.11168982
889,4,1688.52695302
889,5,1762.00647273
889,6,1838.68359602
889,7,1918.69747279
889,8,2002.19330833
889,9,2089.32262682
889,10,2180.24354631
890,1,2888.1328825
890,2,3012.39131346
890,3,3141.99581341
890,4,3277.17639053
890,5,3418.1729488
890,6,3565.23571379
890,7,3718.62567673
890,8,3878.61505766
890,9,4045.48778858
890,10,4219.54001731
891,1,4301.10426659
891,2,4476.04595018
891,3,4658.10315358
891,4,4847.5652911
891,5,5044.73354854
891,6,5249.92136207
891,7,5463.45491644
891,8,5685.67366355
891,9,5916.93086202
891,10,6157.59413882
892,1,4220.46660911
892,2,4368.9817019
892,3,4522.72293076
892,4,4681.87419954
892,5,4846.62588355
892,6,5017.17505724
892,7,5193.72572999
892,8,5376.4890901
892,9,5565.68375742
892,10,5761.53604491
893,1,4616.65022889
893,2,4777.73130148
893,3,4944.43270714
893,4,5116.95054677
893,5,5295.4877635
893,6,5480.2543814
893,7,5671.46775258
893,8,5869.35281284
893,9,6074.1423463
893,10,6286.07725921
894,1,1637.34242079
894,2,1711.93499548
894,3,1789.92579166
894,4,1871.46962245
894,5,1956.72835381
894,6,2045.87122584
894,7,2139.07518872
894,8,2236.525254
894,9,2338.41486178
894,10,2444.94626475
895,1,1440.87471126
895,2,1488.25801687
895,3,1537.19952712
895,4,1587.75048372
895,5,1639.96381346
895,6,1693.89418364
895,7,1749.59805932
895,8,1807.13376239
895,9,1866.56153268
895,10,1927.943591
896,1,3648.074575
896,2,3814.40186437
896,3,3988.31254235
896,4,4170.15235968
896,5,4360.28283097
896,6,4559.08195342
896,7,4766.94495834
896,8,4984.28509686
896,9,5211.53446158
896,10,5449.14484553
897,1,4650.37754612
897,2,4876.21450315
897,3,5113.01881298
897,4,5361.32308473
897,5,5621.68579273
897,6,5894.69253255
897,7,6180.95733814
897,8,6481.12406288
897,9,6795.86782765
897,10,7125.89653938
898,1,5117.19995078
898,2,5296.4675033
898,3,5482.0152199
898,4,5674.06310953
898,5,5872.83888851
898,6,6078.57825066
898,7,6291.52514667
898,8,6511.9320734
898,9,6740.06037328
898,10,6976.18054418
899,1,4292.47495062
899,2,4472.1701946
899,3,4659.38799399
899,4,4854.44326443
899,5,5057.6641048
899,6,5269.39234916
899,7,5489.98414169
899,8,5719.81053581
899,9,5959.25811827
899,10,6208.72965946
900,1,2862.31665823
900,2,2993.3710822
900,3,3130.42598203
900,4,3273.75609636
900,5,3423.648743
900,6,3580.40439496
900,7,3744.33728275
900,8,3915.77602427
900,9,4095.06428358
900,10,4282.56145978
901,1,4854.00597587
901,2,5036.63403459
901,3,5226.13332668
901,4,5422.76237674
901,5,5626.78943618
901,6,5838.49284912
901,7,6058.16143218
901,8,6286.09486845
901,9,6522.60411637
901,10,6768.01183393
902,1,3018.52452244
902,2,3148.40715016
902,3,3283.87843448
902,4,3425.17884699
902,5,3572.55920642
902,6,3726.28112386
902,7,3886.61746713
902,8,4053.85284515
902,9,4228.28411315
902,10,4410.22089958
903,1,4939.3363863
903,2,5131.89817776
903,3,5331.96705937
903,4,5539.83569771
903,5,5755.80816909
903,6,5980.20040433
903,7,6213.34065092
903,8,6455.56995322
903,9,6707.2426513
903,10,6968.72689931
904,1,2231.93906185
904,2,2304.14059936
904,3,2378.6778019
904,4,2455.62622646
904,5,2535.06387426
904,6,2617.07126977
904,7,2701.73154239
904,8,2789.13051068
904,9,2879.35676937
904,10,2972.50177917
905,1,3924.35592228
905,2,4052.7814223
905,3,4185.40967798
905,4,4322.37822552
905,5,4463.82910202
905,6,4609.90899278
905,7,4760.76938342
905,8,4916.56671696
905,9,5077.46255605
905,10,5243.62375053
906,1,4709.05118451
906,2,4895.17948307
906,3,5088.66462321
906,4,5289.79738886
906,5,5498.88005735
906,6,5716.22685376
906,7,5942.1644231
906,8,6177.03232122
906,9,6421.18352517
906,10,6674.98496361
907,1,1136.83350617
907,2,1187.85884261
907,3,1241.17438684
907,4,1296.88293195
907,5,1355.09188477
907,6,1415.91347293
907,7,1479.46496127
907,8,1545.86887793
907,9,1615.25325053
907,10,1687.75185309
908,1,2022.63619681
908,2,2100.13202496
908,3,2180.59704916
908,4,2264.14503197
908,5,2350.8940947
908,6,2440.96688439
908,7,2534.49074721
908,8,2631.59790851
908,9,2732.42565975
908,10,2837.11655261
909,1,3930.706573
909,2,4100.43900293
909,3,4277.50067437
909,4,4462.2080724
909,5,4654.89134827
909,6,4855.89490957
909,7,5065.57803579
909,8,5284.31552053
909,9,5512.49834139
909,10,5750.53435886
910,1,4499.81567073
910,2,4701.26330869
910,3,4911.72934958
910,4,5131.61752904
910,5,5361.34965715
910,6,5601.36642756
910,7,5852.12826288
910,8,6114.11619791
910,9,6387.83280241
910,10,6673.80314517
911,1,3832.85956534
911,2,3984.48940808
911,3,4142.1178033
911,4,4305.98205672
911,5,4476.32886202
911,6,4653.41467219
911,7,4837.50608565
911,8,5028.88024757
911,9,5227.8252671
911,10,5434.64065119
912,1,3795.00493551
912,2,3909.35463099
912,3,4027.14986951
912,4,4148.49447091
912,5,4273.49538329
912,6,4402.26277727
912,7,4534.9101431
912,8,4671.55439065
912,9,4812.3159525
912,10,4957.31889006
913,1,1618.5696234
913,2,1697.84032781
913,3,1780.99337653
913,4,1868.21891039
913,5,1959.71638252
913,6,2055.69501441
913,7,2156.37427434
913,8,2261.98437922
913,9,2372.76682101
913,10,2488.97491893
914,1,3812.10492234
914,2,3956.47806668
914,3,4106.31895266
914,4,4261.83465618
914,5,4423.24009557
914,6,4590.75832862
914,7,4764.62086082
914,8,4945.06796532
914,9,5132.34901495
914,10,5326.72282686
915,1,3964.04748258
915,2,4142.80844823
915,3,4329.63074085
915,4,4524.87789052
915,5,4728.92982096
915,6,4942.18358874
915,7,5165.05415592
915,8,5397.97519751
915,9,5641.39994535
915,10,5895.80207002
916,1,2381.72918768
916,2,2485.81679379
916,3,2594.45329229
916,4,2707.83748129
916,5,2826.17684693
916,6,2949.68794297
916,7,3078.59678717
916,8,3213.1392748
916,9,3353.56161037
916,10,3500.12075815
917,1,4494.66230646
917,2,4706.89404685
917,3,4929.14707662
917,4,5161.89458721
917,5,5405.63211347
917,6,5660.87858877
917,7,5928.17744976
917,8,6208.09779344
917,9,6501.23558876
917,10,6808.21494553
918,1,4117.83204408
918,2,4311.35030339
918,3,4513.96298819
918,4,4726.09749264
918,5,4948.20129638
918,6,5180.74290841
918,7,5424.21285543
918,8,5679.1247165
918,9,5946.01620643
918,10,6225.45031006
919,1,4706.66922933
919,2,4893.46923665
919,3,5087.68303088
919,4,5289.60485311
919,5,5499.54062236
919,6,5717.80839909
919,7,5944.73886707
919,8,6180.67583433
919,9,6425.97675412
919,10,6681.0132664
920,1,3504.54470478
920,2,3646.62517453
920,3,3794.46583899
920,4,3948.3002267
920,5,4108.37133384
920,6,4274.9320081
920,7,4448.24534807
920,8,4628.58511881
920,9,4816.23618431
920,10,5011.49495746
921,1,3199.2205518
921,2,3324.13515396
921,3,3453.9270872
921,4,3588.78678849
921,5,3728.91213049
921,6,3874.50871182
921,7,4025.79015881
921,8,4182.97843887
921,9,4346.30418621
921,10,4516.00704024
922,1,1478.51867656
922,2,1537.28373906
922,3,1598.38447213
922,4,1661.91370912
922,5,1727.96797312
922,6,1796.64762359
922,7,1868.05700892
922,8,1942.30462487
922,9,2019.5032795
922,10,2099.7702645
923,1,4657.50604975
923,2,4799.19526626
923,3,4945.19490853
923,4,5095.63610701
923,5,5250.65398135
923,6,5410.3877618
923,7,5574.98091417
923,8,5744.58126881
923,9,5919.34115327
923,10,6099.41752918
924,1,3155.92160652
924,2,3280.58010096
924,3,3410.16258977
924,4,3544.8635701
924,5,3684.88522169
924,6,3830.43771037
924,7,3981.73950349
924,8,4139.01769783
924,9,4302.50836046
924,10,4472.45688308
925,1,1429.45139332
925,2,1473.20208066
925,3,1518.29182901
925,4,1564.76162253
925,5,1612.65369975
925,6,1662.01159196
925,7,1712.88016283
925,8,1765.30564914
925,9,1819.33570281
925,10,1875.01943425
926,1,4385.91946546
926,2,4554.04582327
926,3,4728.61700352
926,4,4909.88005692
926,5,5098.09150443
926,6,5293.51770028
926,7,5496.4352089
926,8,5707.13119634
926,9,5925.90383664
926,10,6153.06273379
927,1,3240.45267262
927,2,3382.90384134
927,3,3531.61720164
927,4,3686.86804115
927,5,3848.94374921
927,6,4018.14434887
927,7,4194.78305228
927,8,4379.18684048
927,9,4571.69706866
927,10,4772.67009812
928,1,1072.38777998
928,2,1110.05362032
928,3,1149.04241077
928,4,1189.40061775
928,5,1231.17633975
928,6,1274.41936462
928,7,1319.18122895
928,8,1365.51527945
928,9,1413.47673655
928,10,1463.12276019
929,1,3229.35911215
929,2,3387.06082339
929,3,3552.46370036
929,4,3725.94381986
929,5,3907.89562391
929,6,4098.73281662
929,7,4298.88930485
929,8,4508.82018471
929,9,4729.0027764
929,10,4959.93770943
930,1,4115.57561494
930,2,4304.43777441
930,3,4501.96674469
930,4,4708.56024237
930,5,4924.63423506
930,6,5150.62377899
930,7,5386.98389493
930,8,5634.19048438
930,9,5892.74128779
930,10,6163.1568867
931,1,3806.88086308
931,2,3948.86700428
931,3,4096.14883636
931,4,4248.92387397
931,5,4407.3969985
931,6,4571.78073286
931,7,4742.29552646
931,8,4919.17005089
931,9,5102.64150653
931,10,5292.9559407
932,1,1134.00264669
932,2,1175.46800978
932,3,1218.44957422
932,4,1263.00278064
932,5,1309.18509692
932,6,1357.05609224
932,7,1406.677514
932,8,1458.11336738
